model,power,prop_na,sample_size,cutpoints,beta_yprev,beta_t,beta_tx,beta_t_tx,tx_end,tx_type,n_sim,datetime
otm_rand_int,0.608,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
rand_int,0.9,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
free_days8,0.086,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
free_days78,0.08,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
free_days678,0.094,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
free_days5678,0.146,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
free_days45678,0.2,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
free_days345678,0.204,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
free_days2345678,0.214,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
ppo_3,0.042,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
ppo_7,0.066,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
ppo_14,0.14,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
ppo_21,0.248,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
ppo_28,0.37,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
cox_prop_state1,0.236,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
cox_spline2_state1,0.19,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
cox_prop_state12,0.236,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
cox_spline2_state12,0.198,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
cox_prop_state123,0.206,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
cox_spline2_state123,0.172,0,100,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T09:40:06Z
otm,0.92,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
otm_rand_int,0.918,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
rand_int,0.994,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
free_days8,0.124,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
free_days78,0.106,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
free_days678,0.136,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
free_days5678,0.214,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
free_days45678,0.306,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
free_days345678,0.324,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
free_days2345678,0.352,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
ppo_3,0.048,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
ppo_7,0.07,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
ppo_14,0.192,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
ppo_21,0.41,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
ppo_28,0.634,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
cox_prop_state1,0.386,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
cox_spline2_state1,0.372,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
cox_prop_state12,0.37,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
cox_spline2_state12,0.382,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
cox_prop_state123,0.308,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
cox_spline2_state123,0.338,0,200,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-30T19:11:40Z
otm,0.976,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
otm_rand_int,0.976,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
rand_int,0.996,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
free_days8,0.17,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
free_days78,0.152,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
free_days678,0.194,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
free_days5678,0.294,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
free_days45678,0.402,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
free_days345678,0.424,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
free_days2345678,0.46,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
ppo_3,0.052,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
ppo_7,0.07,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
ppo_14,0.228,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
ppo_21,0.57,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
ppo_28,0.798,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
cox_prop_state1,0.516,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
cox_spline2_state1,0.498,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
cox_prop_state12,0.516,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
cox_spline2_state12,0.516,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
cox_prop_state123,0.436,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
cox_spline2_state123,0.448,0,300,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T07:35:49Z
otm,0.998,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
otm_rand_int,0.998,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
rand_int,1,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
free_days8,0.18,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
free_days78,0.18,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
free_days678,0.228,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
free_days5678,0.402,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
free_days45678,0.548,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
free_days345678,0.558,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
free_days2345678,0.594,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
ppo_3,0.062,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
ppo_7,0.094,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
ppo_14,0.348,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
ppo_21,0.714,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
ppo_28,0.91,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
cox_prop_state1,0.644,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
cox_spline2_state1,0.652,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
cox_prop_state12,0.634,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
cox_spline2_state12,0.66,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
cox_prop_state123,0.56,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
cox_spline2_state123,0.606,0,400,NA,NA,-0.02,0,-0.02,28,linear,500,2024-10-31T23:48:08Z
otm,0.042,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
otm_rand_int,0.04,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
rand_int,0.49,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
free_days8,0.06,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
free_days78,0.054,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
free_days678,0.052,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
free_days5678,0.048,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
free_days45678,0.054,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
free_days345678,0.054,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
free_days2345678,0.054,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
ppo_3,0.046,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
ppo_7,0.058,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
ppo_14,0.05,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
ppo_21,0.048,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
ppo_28,0.064,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
cox_prop_state1,0.054,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
cox_spline2_state1,0.058,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
cox_prop_state12,0.054,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
cox_spline2_state12,0.066,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
cox_prop_state123,0.054,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
cox_spline2_state123,0.05,0,500,NA,NA,-0.02,0,0,3,linear,500,2024-11-01T22:07:06Z
otm,1,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
otm_rand_int,1,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
rand_int,1,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
free_days8,0.224,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
free_days78,0.246,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
free_days678,0.268,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
free_days5678,0.494,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
free_days45678,0.656,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
free_days345678,0.676,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
free_days2345678,0.718,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
ppo_3,0.048,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
ppo_7,0.088,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
ppo_14,0.39,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
ppo_21,0.828,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
ppo_28,0.968,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
cox_prop_state1,0.758,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
cox_spline2_state1,0.768,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
cox_prop_state12,0.766,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
cox_spline2_state12,0.766,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
cox_prop_state123,0.67,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
cox_spline2_state123,0.714,0,500,NA,NA,-0.02,0,-0.02,28,linear,500,2024-11-01T19:53:59Z
otm,0.064,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
otm_rand_int,0.066,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
rand_int,0.52,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
free_days8,0.058,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
free_days78,0.066,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
free_days678,0.064,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
free_days5678,0.06,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
free_days45678,0.068,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
free_days345678,0.066,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
free_days2345678,0.078,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
ppo_3,0.04,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
ppo_7,0.066,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
ppo_14,0.078,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
ppo_21,0.074,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
ppo_28,0.066,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
cox_prop_state1,0.062,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
cox_spline2_state1,0.052,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
cox_prop_state12,0.062,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
cox_spline2_state12,0.054,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
cox_prop_state123,0.058,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
cox_spline2_state123,0.062,0,100,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T06:42:23Z
otm,0.072,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
otm_rand_int,0.068,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
rand_int,0.548,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
free_days8,0.056,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
free_days78,0.056,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
free_days678,0.052,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
free_days5678,0.046,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
free_days45678,0.05,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
free_days345678,0.06,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
free_days2345678,0.058,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
ppo_3,0.054,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
ppo_7,0.06,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
ppo_14,0.074,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
ppo_21,0.072,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
ppo_28,0.084,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
cox_prop_state1,0.06,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
cox_spline2_state1,0.064,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
cox_prop_state12,0.056,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
cox_spline2_state12,0.068,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
cox_prop_state123,0.062,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
cox_spline2_state123,0.054,0,200,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-30T16:16:03Z
otm,0.086,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
otm_rand_int,0.082,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
rand_int,0.564,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
free_days8,0.062,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
free_days78,0.072,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
free_days678,0.066,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
free_days5678,0.07,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
free_days45678,0.078,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
free_days345678,0.08,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
free_days2345678,0.08,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
ppo_3,0.072,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
ppo_7,0.062,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
ppo_14,0.066,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
ppo_21,0.07,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
ppo_28,0.074,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
cox_prop_state1,0.07,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
cox_spline2_state1,0.072,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
cox_prop_state12,0.066,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
cox_spline2_state12,0.07,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
cox_prop_state123,0.068,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
cox_spline2_state123,0.074,0,300,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T04:34:46Z
otm,0.092,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
otm_rand_int,0.088,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
rand_int,0.56,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
free_days8,0.052,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
free_days78,0.046,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
free_days678,0.058,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
free_days5678,0.05,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
free_days45678,0.07,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
free_days345678,0.068,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
free_days2345678,0.066,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
ppo_3,0.054,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
ppo_7,0.044,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
ppo_14,0.054,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
ppo_21,0.066,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
ppo_28,0.07,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
cox_prop_state1,0.064,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
cox_spline2_state1,0.074,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
cox_prop_state12,0.068,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
cox_spline2_state12,0.07,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
cox_prop_state123,0.058,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
cox_spline2_state123,0.058,0,400,NA,NA,-0.02,0,-0.01,3,linear,500,2024-10-31T19:42:43Z
